order_id,customer_id,order_date,product,region,sales_channel,units_sold,unit_price,revenue
5897,1151,2023-11-08,Tablet,South,Online,5,2929,14645
5898,1183,2023-06-05,Accessories,East,Offline,3,42450,127350
5899,1080,2023-07-26,Accessories,East,Offline,5,61154,305770
5900,1095,2023-04-18,Laptop,West,Online,3,68643,205929
5901,1118,2023-09-08,Laptop,North,Online,4,31599,126396
5902,1144,2023-11-30,Accessories,North,Online,2,39885,79770
5903,1008,2023-05-10,Mobile,West,Offline,4,36419,145676
5904,1132,2023-10-20,Tablet,South,Offline,3,61282,183846
5905,1104,2023-01-20,Laptop,East,Online,3,71616,214848
5906,1132,2023-10-09,Mobile,East,Offline,3,73090,219270
5907,1184,2023-10-12,Software,East,Offline,6,40887,245322
5908,1025,2023-01-01,Laptop,South,Online,1,16323,16323
5909,1195,2023-04-29,Mobile,East,Online,2,46515,93030
5910,1096,2023-02-04,Mobile,East,Offline,4,15839,63356
5911,1195,2023-07-17,Tablet,West,Offline,4,3991,15964
5912,1155,2023-09-02,Tablet,South,Online,5,1206,6030
5913,1093,2023-02-28,Software,North,Online,3,16228,48684
5914,1160,2023-11-21,Mobile,West,Online,7,7497,52479
5915,1178,2023-06-10,Mobile,West,Online,3,60908,182724
5916,1061,2023-06-28,Tablet,North,Online,3,58597,175791
5917,1122,2023-07-25,Laptop,West,Offline,7,39023,273161
5918,1051,2023-01-12,Laptop,South,Offline,4,25663,102652
5919,1147,2023-10-03,Accessories,East,Offline,5,18218,91090
5920,1021,2023-06-30,Tablet,South,Offline,1,40119,40119
5921,1005,2023-08-30,Accessories,North,Online,7,12626,88382
5922,1092,2023-08-04,Tablet,North,Online,6,65426,392556
5923,1170,2023-09-08,Software,West,Online,2,41133,82266
5924,1061,2023-10-26,Mobile,South,Offline,7,3817,26719
5925,1022,2023-05-06,Software,South,Offline,1,45480,45480
5926,1149,2023-08-05,Tablet,North,Offline,4,44615,178460
5927,1070,2023-11-02,Mobile,South,Online,6,62146,372876
5928,1001,2023-10-12,Laptop,North,Offline,6,43658,261948
5929,1133,2023-07-04,Laptop,South,Online,6,56463,338778
5930,1012,2023-02-08,Accessories,South,Online,3,48131,144393
5931,1090,2023-08-11,Tablet,South,Online,2,49816,99632
5932,1046,2023-07-03,Tablet,North,Online,4,59842,239368
5933,1034,2023-06-27,Laptop,West,Online,4,16004,64016
5934,1177,2023-10-21,Software,South,Online,6,69093,414558
5935,1078,2023-12-06,Mobile,North,Offline,4,27160,108640
5936,1045,2023-05-31,Software,North,Online,2,37696,75392
5937,1155,2023-05-06,Software,South,Online,2,66438,132876
5938,1073,2023-10-28,Laptop,South,Offline,5,9105,45525
5939,1026,2023-11-04,Laptop,West,Online,7,57888,405216
5940,1047,2023-12-02,Laptop,North,Offline,7,56001,392007
5941,1121,2023-08-22,Accessories,North,Offline,5,53809,269045
5942,1056,2023-01-08,Software,East,Offline,1,27543,27543
5943,1094,2023-12-07,Tablet,North,Online,7,34135,238945
5944,1107,2023-05-09,Mobile,West,Online,2,33632,67264
5945,1063,2023-09-21,Accessories,East,Offline,2,15866,31732
5946,1048,2023-06-06,Tablet,East,Online,7,72607,508249
5947,1061,2023-12-18,Software,East,Online,2,63080,126160
5948,1081,2023-12-24,Laptop,South,Offline,5,58389,291945
5949,1026,2023-01-05,Software,South,Offline,6,39736,238416
5950,1036,2023-03-27,Mobile,North,Online,6,4650,27900
5951,1001,2023-06-24,Accessories,East,Offline,4,19923,79692
5952,1008,2023-10-17,Accessories,West,Offline,6,4637,27822
5953,1113,2023-07-12,Mobile,South,Offline,3,30492,91476
5954,1099,2023-11-07,Tablet,West,Online,5,45421,227105
5955,1180,2023-04-29,Tablet,West,Online,2,67417,134834
5956,1047,2023-08-06,Accessories,South,Online,7,74190,519330
5957,1127,2023-04-24,Accessories,South,Offline,6,34735,208410
5958,1056,2023-05-25,Laptop,South,Online,5,19622,98110
5959,1014,2023-01-26,Tablet,South,Offline,6,24456,146736
5960,1028,2023-05-16,Mobile,East,Online,1,64379,64379
5961,1078,2023-10-30,Tablet,East,Online,2,59060,118120
5962,1130,2023-08-20,Laptop,East,Offline,1,69185,69185
5963,1109,2023-03-17,Accessories,East,Online,2,25160,50320
5964,1154,2023-11-24,Accessories,North,Offline,5,1668,8340
5965,1014,2023-12-11,Laptop,East,Online,4,45624,182496
5966,1187,2023-10-29,Mobile,South,Online,6,36397,218382
5967,1056,2023-10-16,Accessories,West,Offline,6,15532,93192
5968,1115,2023-01-01,Software,East,Offline,3,53297,159891
5969,1007,2023-05-27,Accessories,North,Offline,7,35794,250558
5970,1003,2023-10-14,Software,South,Online,1,44327,44327
5971,1111,2023-05-22,Laptop,West,Online,6,4016,24096
5972,1151,2023-02-22,Laptop,West,Online,5,20251,101255
5973,1107,2023-10-31,Accessories,East,Offline,4,30873,123492
5974,1018,2023-03-10,Tablet,West,Offline,7,30770,215390
5975,1038,2023-12-27,Software,East,Offline,5,10886,54430
5976,1115,2023-03-31,Mobile,East,Online,1,65317,65317
5977,1015,2023-08-08,Accessories,South,Online,3,65684,197052
5978,1192,2023-07-11,Mobile,South,Offline,6,38379,230274
5979,1119,2023-03-04,Accessories,North,Online,5,50097,250485
5980,1028,2023-03-14,Tablet,South,Offline,7,39632,277424
5981,1039,2023-06-10,Tablet,South,Online,2,4126,8252
5982,1185,2023-06-18,Tablet,East,Online,4,55890,223560
5983,1017,2023-03-30,Tablet,South,Offline,7,17145,120015
5984,1086,2023-06-25,Laptop,East,Online,5,54644,273220
5985,1126,2023-09-26,Laptop,East,Online,4,13882,55528
5986,1044,2023-03-14,Software,South,Offline,6,4525,27150
5987,1025,2023-09-02,Mobile,North,Offline,2,43726,87452
5988,1145,2023-03-18,Accessories,North,Online,3,70211,210633
5989,1013,2023-06-08,Accessories,West,Offline,7,3943,27601
5990,1025,2023-11-20,Laptop,West,Online,3,21895,65685
5991,1068,2023-04-08,Accessories,South,Offline,2,11225,22450
5992,1138,2023-04-12,Laptop,North,Online,4,33961,135844
5993,1067,2023-05-12,Software,East,Online,6,41615,249690
5994,1109,2023-04-12,Mobile,West,Offline,5,71760,358800
5995,1146,2023-01-19,Software,East,Online,2,29190,58380
5996,1111,2023-03-23,Tablet,West,Online,1,1907,1907
5997,1111,2023-10-06,Tablet,South,Offline,4,74068,296272
5998,1034,2023-12-05,Tablet,North,Offline,3,59060,177180
5999,1111,2023-12-31,Software,West,Online,7,47840,334880
6000,1008,2023-11-27,Accessories,North,Offline,2,18294,36588
6001,1168,2023-05-09,Mobile,East,Offline,3,20381,61143
6002,1113,2023-12-10,Tablet,South,Online,4,50203,200812
6003,1083,2023-11-06,Tablet,North,Online,3,44854,134562
6004,1042,2023-03-30,Tablet,South,Offline,2,14890,29780
6005,1169,2023-08-01,Mobile,North,Offline,4,27807,111228
6006,1101,2023-05-23,Tablet,East,Offline,1,25002,25002
6007,1006,2023-03-06,Mobile,East,Online,2,22986,45972
6008,1180,2023-03-17,Tablet,South,Online,5,38758,193790
6009,1026,2023-07-18,Software,East,Online,6,58216,349296
6010,1064,2023-05-23,Software,West,Online,2,11248,22496
6011,1187,2023-11-12,Mobile,North,Online,4,63285,253140
6012,1184,2023-04-03,Software,East,Online,7,23238,162666
6013,1059,2023-11-01,Mobile,West,Online,6,74731,448386
6014,1109,2023-08-12,Software,South,Offline,2,74106,148212
6015,1198,2023-10-18,Software,West,Offline,1,42162,42162
6016,1121,2023-04-12,Mobile,South,Online,7,15623,109361
6017,1033,2023-09-24,Accessories,South,Online,1,26116,26116
6018,1181,2023-12-21,Software,North,Online,5,11682,58410
6019,1150,2023-04-20,Tablet,North,Offline,7,62513,437591
6020,1021,2023-11-26,Accessories,West,Online,3,31831,95493
6021,1198,2023-09-22,Mobile,North,Offline,7,46598,326186
6022,1070,2023-01-03,Accessories,North,Offline,6,26628,159768
6023,1112,2023-03-26,Laptop,North,Offline,7,32056,224392
6024,1004,2023-10-09,Laptop,West,Offline,4,22376,89504
6025,1094,2023-11-24,Software,East,Offline,4,9449,37796
6026,1075,2023-10-31,Software,North,Online,3,52462,157386
6027,1190,2023-04-27,Tablet,North,Online,7,71706,501942
6028,1062,2023-08-09,Accessories,West,Offline,1,24599,24599
6029,1094,2023-06-03,Laptop,East,Online,1,13216,13216
6030,1095,2023-06-02,Software,North,Offline,2,53111,106222
6031,1152,2023-01-12,Accessories,South,Offline,5,39385,196925
6032,1055,2023-05-13,Software,West,Online,6,53644,321864
6033,1137,2023-10-31,Software,North,Online,5,65720,328600
6034,1131,2023-10-20,Laptop,North,Online,7,8337,58359
6035,1031,2023-10-27,Laptop,South,Online,5,49855,249275
6036,1040,2023-08-16,Software,South,Online,2,47799,95598
6037,1036,2023-09-28,Mobile,West,Offline,5,19659,98295
6038,1152,2023-02-12,Software,West,Online,3,51512,154536
6039,1006,2023-12-09,Software,South,Online,2,59805,119610
6040,1066,2023-11-22,Tablet,West,Online,3,17606,52818
6041,1075,2023-10-29,Tablet,South,Offline,7,58623,410361
6042,1004,2023-12-30,Tablet,North,Online,2,9220,18440
6043,1079,2023-01-21,Mobile,South,Offline,7,38161,267127
6044,1134,2023-04-17,Mobile,South,Online,7,21620,151340
6045,1118,2023-12-02,Software,East,Online,5,20290,101450
6046,1113,2023-10-30,Tablet,South,Offline,3,59155,177465
6047,1094,2023-04-27,Mobile,South,Online,7,60143,421001
6048,1179,2023-05-04,Laptop,East,Online,3,47874,143622
6049,1062,2023-10-08,Software,West,Offline,3,43407,130221
6050,1185,2023-10-19,Accessories,East,Online,2,50571,101142
6051,1194,2023-07-22,Software,North,Offline,4,35312,141248
6052,1079,2023-02-20,Accessories,East,Offline,5,50070,250350
6053,1136,2023-09-28,Tablet,North,Offline,7,51401,359807
6054,1026,2023-11-20,Accessories,West,Offline,3,60686,182058
6055,1179,2023-10-04,Tablet,East,Offline,6,50751,304506
6056,1173,2023-05-21,Laptop,East,Online,4,65671,262684
6057,1044,2023-10-02,Accessories,West,Online,7,36660,256620
6058,1133,2023-10-17,Software,North,Online,6,19656,117936
6059,1070,2023-11-30,Tablet,East,Offline,5,72820,364100
6060,1154,2023-02-21,Software,North,Offline,5,18429,92145
6061,1118,2023-01-27,Mobile,East,Offline,3,67106,201318
6062,1068,2023-06-06,Tablet,South,Offline,3,63059,189177
6063,1019,2023-08-27,Accessories,East,Online,7,54705,382935
6064,1020,2023-06-05,Tablet,West,Online,2,68975,137950
6065,1113,2023-10-18,Software,West,Offline,4,64841,259364
6066,1140,2023-05-16,Laptop,North,Offline,7,43363,303541
6067,1047,2023-05-24,Tablet,East,Online,4,65939,263756
6068,1001,2023-04-16,Accessories,North,Offline,3,7694,23082
6069,1090,2023-06-07,Mobile,North,Offline,5,71887,359435
6070,1142,2023-05-26,Laptop,South,Offline,3,66714,200142
6071,1064,2023-01-02,Mobile,South,Online,5,30277,151385
6072,1038,2023-03-18,Tablet,West,Online,7,26683,186781
6073,1037,2023-05-12,Software,North,Offline,5,27945,139725
6074,1126,2023-03-31,Software,West,Online,3,67538,202614
6075,1139,2023-12-11,Accessories,East,Offline,1,16698,16698
6076,1100,2023-12-16,Software,North,Offline,4,21911,87644
6077,1077,2023-09-20,Laptop,North,Online,6,51077,306462
6078,1003,2023-12-17,Software,East,Offline,5,16367,81835
6079,1161,2023-04-18,Accessories,East,Offline,5,63001,315005
6080,1134,2023-03-15,Tablet,West,Online,1,14766,14766
6081,1178,2023-02-08,Tablet,West,Offline,7,39922,279454
6082,1010,2023-06-08,Software,East,Offline,7,35708,249956
6083,1005,2023-03-12,Mobile,West,Offline,7,31713,221991
6084,1151,2023-11-08,Tablet,East,Online,6,7867,47202
6085,1138,2023-08-29,Software,North,Offline,2,35862,71724
6086,1172,2023-10-25,Accessories,North,Online,1,52088,52088
6087,1130,2023-02-05,Software,South,Offline,6,38785,232710
6088,1013,2023-03-25,Tablet,North,Offline,1,72346,72346
6089,1168,2023-09-20,Accessories,East,Offline,5,36807,184035
6090,1130,2023-11-06,Software,West,Offline,4,20367,81468
6091,1084,2023-06-21,Laptop,South,Online,1,57023,57023
6092,1065,2023-06-22,Accessories,West,Online,2,6878,13756
6093,1063,2023-12-28,Laptop,East,Offline,3,28426,85278
6094,1101,2023-02-16,Mobile,North,Offline,6,13680,82080
6095,1073,2023-05-21,Accessories,South,Offline,1,37431,37431
6096,1017,2023-04-28,Laptop,East,Offline,1,24514,24514
6097,1009,2023-10-04,Tablet,South,Offline,2,59002,118004
6098,1143,2023-08-02,Tablet,South,Offline,4,5970,23880
6099,1152,2023-08-08,Mobile,North,Offline,1,15453,15453
6100,1038,2023-01-26,Accessories,East,Offline,1,39007,39007
6101,1163,2023-01-09,Accessories,West,Online,4,7023,28092
6102,1094,2023-09-28,Accessories,South,Online,2,57690,115380
6103,1095,2023-01-10,Mobile,South,Online,6,48261,289566
6104,1049,2023-05-01,Accessories,West,Offline,6,31669,190014
6105,1069,2023-05-05,Tablet,East,Offline,1,46141,46141
6106,1062,2023-06-19,Laptop,South,Offline,4,23490,93960
6107,1188,2023-03-13,Tablet,South,Online,1,30161,30161
6108,1178,2023-06-01,Tablet,South,Offline,7,13919,97433
6109,1078,2023-07-27,Laptop,East,Online,3,14957,44871
6110,1117,2023-02-18,Tablet,East,Offline,6,68100,408600
6111,1120,2023-06-03,Mobile,West,Online,7,33585,235095
6112,1137,2023-12-13,Laptop,East,Online,5,51154,255770
6113,1162,2023-10-20,Tablet,East,Online,3,6630,19890
6114,1076,2023-03-09,Software,North,Offline,1,2542,2542
6115,1035,2023-02-19,Tablet,West,Online,2,70634,141268
6116,1001,2023-06-01,Mobile,South,Offline,6,43482,260892
6117,1040,2023-01-19,Accessories,East,Offline,5,65685,328425
6118,1064,2023-04-10,Tablet,South,Offline,3,33977,101931
6119,1150,2023-03-01,Accessories,South,Offline,6,53209,319254
6120,1060,2023-06-16,Software,North,Offline,4,29216,116864
6121,1064,2023-07-21,Tablet,East,Online,2,36518,73036
6122,1093,2023-12-11,Laptop,West,Offline,3,8561,25683
6123,1072,2023-05-26,Accessories,East,Offline,4,9109,36436
6124,1011,2023-06-13,Software,South,Offline,7,35871,251097
6125,1105,2023-08-30,Laptop,West,Offline,1,21305,21305
6126,1014,2023-03-10,Laptop,East,Offline,4,8357,33428
6127,1060,2023-06-24,Laptop,South,Online,3,12120,36360
6128,1030,2023-02-18,Laptop,South,Online,3,8677,26031
6129,1035,2023-04-18,Tablet,North,Offline,7,30611,214277
6130,1165,2023-08-14,Tablet,North,Online,1,12326,12326
6131,1005,2023-06-10,Tablet,North,Online,4,14390,57560
6132,1083,2023-04-29,Software,South,Offline,4,58531,234124
6133,1123,2023-05-29,Software,East,Online,1,5995,5995
6134,1078,2023-05-30,Software,North,Offline,4,28981,115924
6135,1154,2023-10-20,Mobile,East,Online,6,11767,70602
6136,1062,2023-05-23,Software,North,Online,1,7243,7243
6137,1132,2023-06-09,Tablet,West,Online,2,55300,110600
6138,1089,2023-01-11,Tablet,West,Offline,3,49273,147819
6139,1042,2023-05-18,Mobile,North,Online,2,57542,115084
6140,1089,2023-03-19,Mobile,South,Online,6,49976,299856
6141,1146,2023-03-18,Software,North,Offline,7,29052,203364
6142,1040,2023-09-11,Accessories,North,Offline,6,65742,394452
6143,1072,2023-09-15,Mobile,South,Online,5,46272,231360
6144,1039,2023-11-16,Laptop,West,Offline,5,44230,221150
6145,1104,2023-10-18,Tablet,East,Online,5,29448,147240
6146,1014,2023-09-20,Laptop,North,Online,1,69593,69593
6147,1032,2023-03-26,Tablet,South,Offline,4,69623,278492
6148,1179,2023-05-26,Tablet,North,Offline,6,17035,102210
6149,1125,2023-11-19,Mobile,South,Offline,2,66990,133980
6150,1166,2023-02-11,Mobile,East,Online,7,47062,329434
6151,1097,2023-05-05,Laptop,East,Offline,2,59035,118070
6152,1023,2023-06-16,Tablet,West,Online,2,41769,83538
6153,1063,2023-08-29,Laptop,South,Offline,2,42962,85924
6154,1143,2023-10-07,Accessories,South,Online,7,3627,25389
6155,1153,2023-07-07,Laptop,West,Offline,5,23647,118235
6156,1145,2023-10-29,Software,West,Online,2,46028,92056
6157,1194,2023-01-19,Laptop,South,Offline,7,69431,486017
6158,1053,2023-03-09,Software,West,Online,7,66881,468167
6159,1104,2023-08-06,Software,East,Offline,4,64249,256996
6160,1104,2023-04-12,Software,North,Offline,7,39172,274204
6161,1179,2023-02-11,Accessories,East,Online,5,14231,71155
6162,1039,2023-10-15,Laptop,West,Offline,2,55012,110024
6163,1179,2023-06-16,Laptop,South,Online,7,51524,360668
6164,1198,2023-04-19,Accessories,South,Online,1,4332,4332
6165,1134,2023-02-05,Tablet,East,Offline,7,32832,229824
6166,1067,2023-08-20,Mobile,South,Online,3,12967,38901
6167,1135,2023-08-17,Laptop,West,Offline,3,41525,124575
6168,1179,2023-12-19,Mobile,East,Offline,3,13607,40821
6169,1200,2023-06-13,Accessories,South,Online,7,43981,307867
6170,1042,2023-03-14,Tablet,North,Offline,5,3081,15405
6171,1192,2023-05-16,Tablet,North,Online,2,52138,104276
6172,1015,2023-12-19,Tablet,West,Online,6,8918,53508
6173,1111,2023-03-11,Accessories,South,Offline,6,29613,177678
6174,1157,2023-07-15,Software,West,Offline,6,63544,381264
6175,1033,2023-09-26,Software,East,Online,5,61530,307650
6176,1155,2023-02-18,Mobile,North,Online,4,12314,49256
6177,1164,2023-11-12,Software,East,Offline,1,10524,10524
6178,1157,2023-05-10,Software,South,Offline,1,63788,63788
6179,1038,2023-01-05,Tablet,West,Offline,3,58336,175008
6180,1185,2023-01-27,Tablet,West,Offline,3,7935,23805
6181,1097,2023-06-09,Mobile,West,Online,7,67584,473088
6182,1155,2023-05-29,Laptop,East,Offline,6,71101,426606
6183,1183,2023-09-21,Mobile,North,Online,7,3907,27349
6184,1033,2023-08-18,Mobile,East,Online,6,33440,200640
6185,1196,2023-07-19,Accessories,East,Offline,3,6166,18498
6186,1086,2023-02-19,Accessories,South,Online,2,37622,75244
6187,1066,2023-03-08,Mobile,South,Offline,4,25592,102368
6188,1010,2023-10-27,Mobile,South,Online,7,27005,189035
6189,1005,2023-02-27,Mobile,North,Offline,4,37213,148852
6190,1123,2023-09-16,Software,North,Online,4,54887,219548
6191,1074,2023-12-08,Accessories,South,Online,4,43669,174676
6192,1097,2023-11-22,Mobile,South,Offline,3,73782,221346
6193,1118,2023-05-10,Tablet,North,Offline,1,52242,52242
6194,1038,2023-08-03,Tablet,West,Online,3,41022,123066
6195,1141,2023-06-21,Software,North,Online,4,4380,17520
6196,1159,2023-09-15,Software,North,Offline,3,43954,131862
6197,1047,2023-04-12,Laptop,North,Online,4,56211,224844
6198,1109,2023-07-28,Laptop,South,Offline,5,44039,220195
6199,1180,2023-10-18,Laptop,West,Online,6,68821,412926
6200,1184,2023-12-20,Software,North,Offline,1,15299,15299
